province,Latitude,Longitude
Anhui,32.449028,116.914457
Anhui,32.427116,116.945803
Anhui,32.549808,117.069351
Anhui,31.874794,117.355653
Anhui,31.690477,117.463043
Anhui,31.940543,117.48099
Anhui,31.800753,117.434213
Anhui,31.800753,117.434213
Anhui,32.189706,117.376365
Anhui,31.886664,117.466586
Anhui,31.881593,117.470044
Anhui,31.620321,116.793848
Anhui,31.672162,116.772548
Anhui,31.824641,116.803199
Anhui,31.791465,116.804572
Anhui,31.940683,116.951951
Anhui,31.75576,117.03539
Anhui,31.754478,117.081213
Anhui,31.565405,117.300947
Anhui,31.5095,117.246885
Anhui,31.787908,117.214799
Anhui,31.804049,117.071867
Anhui,31.848861,117.125768
Anhui,31.54857,117.092251
Anhui,31.527668,116.82308
Anhui,31.601304,116.792343
Anhui,31.573893,117.125271
Anhui,31.616512,117.17505
Anhui,31.798425,116.908601
Anhui,31.594899,117.140843
Anhui,31.602764,117.195845
Anhui,31.740393,117.02033
Anhui,31.671496,117.277241
Anhui,31.720961,116.909615
Anhui,31.933113,116.934248
Anhui,31.951774,116.939972
Anhui,31.760705,116.76108
Anhui,31.933113,116.934248
Anhui,31.933113,116.934248
Anhui,31.902275,116.913854
Anhui,31.943134,116.890156
Anhui,31.72231,116.789842
Anhui,31.767698,116.852583
Anhui,31.630068,117.057452
Anhui,31.7955,117.1416
Anhui,31.629268,117.110521
Anhui,31.660955,117.093397
Anhui,31.865594,116.859516
Anhui,31.901144,116.855655
Anhui,31.896277,116.804106
Anhui,31.884898,116.877663
Anhui,31.884898,116.877663
Anhui,31.88199,116.833734
Anhui,31.881856,116.90113
Anhui,31.828358,116.945534
Anhui,31.901597,116.832256
Anhui,31.929167,116.842772
Anhui,31.630068,117.057452
Anhui,31.878333,116.991468
Anhui,31.904073,116.96393
Anhui,31.851758,117.024602
Anhui,31.851758,117.024602
Anhui,31.788209,117.00424
Anhui,31.608859,117.27336
Anhui,31.786135,117.068252
Anhui,31.640941,117.249156
Anhui,31.636009,117.276657
Anhui,31.651132,117.293082
Anhui,31.63727,117.21158
Anhui,31.594083,117.228426
Anhui,31.751952,116.771895
Anhui,31.573358,117.23327
Anhui,31.743655,117.284779
Anhui,31.710701,117.243212
Anhui,31.689855,117.282249
Anhui,31.624425,116.883757
Anhui,31.628774,116.873389
Anhui,31.798425,116.908601
Anhui,31.773921,116.923024
Anhui,31.800857,116.872999
Anhui,31.794065,116.839292
Anhui,31.653855,116.97895
Anhui,31.715631,116.950875
Anhui,31.660819,117.002089
Anhui,31.710971,117.15949
Anhui,31.7152,117.195657
Anhui,31.74615,117.139685
Anhui,31.700631,117.158028
Anhui,31.730481,117.106745
Anhui,31.641534,116.995945
Anhui,31.322854,118.376689
Anhui,31.340387,118.385251
Anhui,31.3303,118.3626
Anhui,31.3473,118.3797
Anhui,31.22517,118.64417
Anhui,31.161746,118.592424
Anhui,31.111715,118.016544
Anhui,31.112637,118.014453
Anhui,31.039937,118.284915
Anhui,31.087423,118.283429
Anhui,31.070472,118.240267
Anhui,31.090772,118.198672
Anhui,31.186325,118.066337
Anhui,31.180364,118.058694
Anhui,31.225551,118.155374
Anhui,31.054183,118.114325
Anhui,31.128495,118.347969
Anhui,31.148622,118.137953
Anhui,31.172536,118.287693
Anhui,31.124082,118.160772
Anhui,30.987526,118.165224
Anhui,31.138433,118.308727
Anhui,31.107469,118.142884
Anhui,30.91421,118.3356
Anhui,32.944494,117.367109
Anhui,32.944198,117.367614
Anhui,32.944198,117.367614
Anhui,32.945201,117.369833
Anhui,32.944451,117.404057
Anhui,32.936566,117.35906
Anhui,32.952702,117.33164
Anhui,32.937843,117.35739
Anhui,32.964232,117.360031
Anhui,32.964232,117.360031
Anhui,32.964232,117.360031
Anhui,32.964232,117.360031
Anhui,33.025084,117.295623
Anhui,33.007926,117.27477
Anhui,32.9622,117.1993
Anhui,32.959996,117.201938
Anhui,33.164507,117.222739
Anhui,33.078742,117.060335
Anhui,32.924996,116.779776
Anhui,33.116559,116.897544
Anhui,33.134779,116.895833
Anhui,33.105407,116.790079
Anhui,33.107488,116.864483
Anhui,33.141275,116.859259
Anhui,33.034659,116.978164
Anhui,33.044448,116.961187
Anhui,33.004042,117.052764
Anhui,32.862101,117.211565
Anhui,33.148391,117.114104
Anhui,32.830352,117.177936
Anhui,32.813354,117.182188
Anhui,32.839082,117.191151
Anhui,33.112607,117.073797
Anhui,33.050282,116.823286
Anhui,33.050181,117.201982
Anhui,33.217939,116.954618
Anhui,33.082198,117.100325
Anhui,33.162136,116.935693
Anhui,33.251696,116.957395
Anhui,32.828335,116.992268
Anhui,32.970343,116.867441
Anhui,33.046394,116.996605
Anhui,33.23986,116.858453
Anhui,33.264057,116.874617
Anhui,33.23986,116.858453
Anhui,33.197646,116.842933
Anhui,33.099723,117.135504
Anhui,33.021986,117.180459
Anhui,33.05487,117.175518
Anhui,33.021076,117.142307
Anhui,32.842645,117.068468
Anhui,33.077117,116.840222
Anhui,33.084856,116.796694
Anhui,32.848815,117.067761
Anhui,32.990265,117.137455
Anhui,32.938445,117.040419
Anhui,32.904149,117.025864
Anhui,32.905533,117.081908
Anhui,32.853514,117.044965
Anhui,32.890794,117.070502
Anhui,32.762388,117.032016
Anhui,32.923519,117.209842
Anhui,32.867,116.884206
Anhui,32.812772,116.934853
Anhui,32.899429,116.87565
Anhui,33.144559,117.880323
Anhui,33.143083,117.890985
Anhui,33.138479,118.023519
Anhui,33.154161,118.00107
Anhui,33.145162,117.888935
Anhui,33.145162,117.888935
Anhui,33.153147,117.937295
Anhui,33.188139,117.960761
Anhui,33.053198,117.772062
Anhui,33.102326,117.748667
Anhui,33.054413,117.701387
Anhui,33.109724,117.765492
Anhui,33.104709,117.720273
Anhui,33.00504,117.581175
Anhui,33.048194,117.616224
Anhui,32.985077,117.482633
Anhui,32.999641,117.46899
Anhui,33.06517,117.55817
Anhui,33.044063,117.566396
Anhui,33.040562,117.541817
Anhui,33.054549,117.530107
Anhui,33.035569,117.498212
Anhui,33.023591,117.444535
Anhui,33.046298,117.9308
Anhui,33.20111,117.949834
Anhui,33.205026,117.918209
Anhui,33.231517,117.892644
Anhui,33.25001,117.922254
Anhui,33.208548,117.889508
Anhui,33.159857,117.787074
Anhui,33.158648,117.743609
Anhui,33.15713,117.692394
Anhui,33.253478,117.61028
Anhui,33.191079,117.588295
Anhui,33.099419,117.856556
Anhui,33.12208,117.876503
Anhui,33.098193,117.825857
Anhui,33.089459,117.7839
Anhui,33.07509,117.899458
Anhui,33.05808,117.891402
Anhui,33.041217,117.859304
Anhui,33.035729,117.836453
Anhui,33.03594,117.820098
Anhui,33.000462,117.699882
Anhui,33.00746,117.661856
Anhui,32.967485,117.680393
Anhui,33.265195,117.916207
Anhui,33.315751,117.930597
Anhui,33.272922,117.714717
Anhui,33.294384,117.972162
Anhui,33.111567,117.921199
Anhui,33.110042,117.979163
Anhui,33.078467,118.019181
Anhui,33.132367,118.01505
Anhui,33.078927,117.660711
Anhui,33.114056,117.68554
Anhui,33.114056,117.68554
Anhui,33.109982,117.571471
Anhui,33.151145,117.57445
Anhui,33.198779,117.739157
Anhui,33.217697,117.726971
Anhui,33.224567,117.698237
Anhui,33.02652,117.451907
Anhui,33.23981,117.758732
Anhui,32.920567,117.652616
Anhui,32.920567,117.652616
Anhui,32.920567,117.652616
Anhui,32.920567,117.652616
Anhui,33.016894,117.415377
Anhui,33.016894,117.415377
Anhui,33.056581,117.369799
Anhui,33.035794,117.342903
Anhui,33.056581,117.369799
Anhui,33.056581,117.369799
Anhui,33.284439,117.123302
Anhui,33.362737,117.136775
Anhui,33.392327,117.08756
Anhui,33.418507,117.233598
Anhui,33.354835,117.236753
Anhui,33.425435,117.249579
Anhui,33.425435,117.249579
Anhui,33.407367,117.210485
Anhui,33.474983,117.249567
Anhui,33.246064,117.428272
Anhui,33.255279,117.583461
Anhui,33.175494,117.52996
Anhui,33.198639,117.453974
Anhui,33.206256,117.511653
Anhui,33.175276,117.458743
Anhui,33.250434,117.484825
Anhui,33.257814,117.453875
Anhui,33.308313,117.331867
Anhui,33.338254,117.302311
Anhui,33.418555,117.20301
Anhui,33.202628,117.392667
Anhui,33.244747,117.375042
Anhui,33.222239,117.314963
Anhui,33.154869,117.425428
Anhui,33.181621,117.340443
Anhui,33.107116,117.371718
Anhui,33.180273,117.355095
Anhui,33.318266,117.311658
Anhui,33.180273,117.355095
Anhui,33.187907,117.306231
Anhui,33.1764,117.3596
Anhui,33.180273,117.355095
Anhui,33.111436,117.492476
Anhui,33.374563,117.166993
Anhui,33.077648,117.470221
Anhui,33.067461,117.489183
Anhui,33.057404,117.460368
Anhui,33.376002,117.133531
Anhui,33.101573,117.466642
Anhui,33.163019,117.489543
Anhui,33.101573,117.466642
Anhui,33.101573,117.466642
Anhui,33.338734,117.428878
Anhui,33.295761,117.404652
Anhui,33.312954,117.431972
Anhui,33.319159,117.5561
Anhui,33.288374,117.478316
Anhui,33.307658,117.485758
Anhui,33.319159,117.5561
Anhui,33.318161,117.530233
Anhui,33.280377,117.521446
Anhui,33.31292,117.570835
Anhui,33.421933,117.307165
Anhui,33.444727,117.30368
Anhui,33.303955,117.242071
Anhui,33.211079,117.242086
Anhui,33.26735,117.25687
Anhui,33.303955,117.242071
Anhui,33.303955,117.242071
Anhui,33.305869,117.279345
Anhui,33.303955,117.242071
Anhui,33.303955,117.242071
Anhui,33.211079,117.242086
Anhui,33.386933,117.338671
Anhui,33.319159,117.5561
Anhui,32.631662,117.05329
Anhui,32.614893,117.095572
Anhui,32.631662,117.05329
Anhui,32.631662,117.05329
Anhui,32.722255,117.154038
Anhui,32.719995,117.157535
Anhui,32.722255,117.154038
Anhui,32.678125,117.099061
Anhui,32.644,117.1002
Anhui,32.631662,117.05329
Anhui,32.632842,117.041256
Anhui,32.736505,117.139154
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.647155,117.017409
Anhui,32.656528,117.040641
Anhui,32.59749,116.937937
Anhui,32.575439,116.929439
Anhui,32.579892,116.900836
Anhui,32.606619,116.911692
Anhui,32.630569,116.899494
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.599901,116.859048
Anhui,32.6246,116.8352
Anhui,32.630325,116.821533
Anhui,32.623079,116.85137
Anhui,32.6355,116.7969
Anhui,32.660542,116.786689
Anhui,32.6635,116.8236
Anhui,32.633604,116.827808
Anhui,32.8357,116.793488
Anhui,32.717477,116.820816
Anhui,32.746528,116.790185
Anhui,32.676862,116.885506
Anhui,32.758755,116.765115
Anhui,32.805686,116.839742
Anhui,32.698284,117.081287
Anhui,32.70681,116.991544
Anhui,32.690704,116.965591
Anhui,32.837302,116.79069
Anhui,32.874962,116.822936
Anhui,32.730271,116.872902
Anhui,32.730271,116.872902
Anhui,32.75321,116.870763
Anhui,32.755124,116.888027
Anhui,32.755124,116.888027
Anhui,32.782619,116.81683
Anhui,32.711772,116.841797
Anhui,32.843435,116.688248
Anhui,32.794333,116.699356
Anhui,32.782962,116.749583
Anhui,32.825732,116.740695
Anhui,32.825732,116.740695
Anhui,32.676862,116.885506
Anhui,32.728303,116.936522
Anhui,32.6806,116.921813
Anhui,32.678082,116.899782
Anhui,32.794495,116.83591
Anhui,32.810601,116.909078
Anhui,32.840561,116.853573
Anhui,32.914695,116.774914
Anhui,32.87637,116.73766
Anhui,32.77569,116.909729
Anhui,32.778804,116.954079
Anhui,32.651674,116.628816
Anhui,32.668148,116.54371
Anhui,32.697848,116.728921
Anhui,32.778343,116.481578
Anhui,32.767485,116.517261
Anhui,32.778343,116.481578
Anhui,32.834623,116.649215
Anhui,32.814628,116.641803
Anhui,32.852455,116.454549
Anhui,32.891046,116.430856
Anhui,32.852455,116.454549
Anhui,32.872335,116.418942
Anhui,32.703395,116.750739
Anhui,32.897763,116.475342
Anhui,32.904856,116.496315
Anhui,32.93268,116.471229
Anhui,32.927796,116.518412
Anhui,32.676199,116.732498
Anhui,32.676199,116.732498
Anhui,32.678038,116.717405
Anhui,32.676199,116.732498
Anhui,32.67313,116.752709
Anhui,32.67313,116.752709
Anhui,32.968575,116.389419
Anhui,32.963001,116.46061
Anhui,32.984958,116.40705
Anhui,32.9507,116.431405
Anhui,32.874521,116.642425
Anhui,32.869545,116.598781
Anhui,32.877039,116.658406
Anhui,32.791176,116.526299
Anhui,32.803829,116.507474
Anhui,32.820883,116.48655
Anhui,32.844971,116.479078
Anhui,32.823345,116.539022
Anhui,32.915492,116.635214
Anhui,32.940788,116.600546
Anhui,32.936457,116.569321
Anhui,32.916186,116.673205
Anhui,32.729054,116.675249
Anhui,32.671556,116.696315
Anhui,32.686053,116.687252
Anhui,32.859237,116.525271
Anhui,32.872814,116.58662
Anhui,32.886407,116.535419
Anhui,32.876207,116.554527
Anhui,32.934483,116.541966
Anhui,32.934483,116.541966
Anhui,32.726064,116.563333
Anhui,32.692206,116.539035
Anhui,32.689571,116.503144
Anhui,32.690174,116.48734
Anhui,32.716283,116.529074
Anhui,32.722882,116.499486
Anhui,32.713235,116.474703
Anhui,32.721433,116.461951
Anhui,32.708519,116.459189
Anhui,32.700963,116.462472
Anhui,32.668148,116.54371
Anhui,32.966326,116.506242
Anhui,31.720841,118.491569
Anhui,31.678641,118.501976
Anhui,31.667224,118.512047
Anhui,31.662708,118.468514
Anhui,31.4532,118.477305
Anhui,31.544596,118.506931
Anhui,31.550346,118.490814
Anhui,31.549027,118.488933
Anhui,31.562328,118.84694
Anhui,31.363797,118.613461
Anhui,34.240879,117.041053
Anhui,34.062914,116.932252
Anhui,33.968416,116.890582
Anhui,34.005734,116.886756
Anhui,33.967216,116.932201
Anhui,34.202257,117.000722
Anhui,34.063484,116.929897
Anhui,34.005734,116.886756
Anhui,33.968416,116.890582
Anhui,34.015179,116.844729
Anhui,34.018471,116.83787
Anhui,34.07714,116.958882
Anhui,34.034883,116.865441
Anhui,34.03675,116.940679
Anhui,33.991481,116.828137
Anhui,34.011216,116.822698
Anhui,33.959795,116.794648
Anhui,33.978095,116.844469
Anhui,33.9921,116.834397
Anhui,33.991481,116.828137
Anhui,34.024144,116.82041
Anhui,33.991481,116.828134
Anhui,33.991481,116.828137
Anhui,33.991481,116.828137
Anhui,33.991481,116.828137
Anhui,33.991481,116.828137
Anhui,33.893816,116.810727
Anhui,33.896162,116.833412
Anhui,33.436691,116.884045
Anhui,33.786863,116.850525
Anhui,33.987331,116.704122
Anhui,33.911968,116.78972
Anhui,33.745475,116.812412
Anhui,33.845976,116.727703
Anhui,33.737,116.744
Anhui,33.721232,116.642038
Anhui,33.735021,116.668645
Anhui,33.809303,116.726132
Anhui,33.670387,116.606749
Anhui,33.868319,116.70332
Anhui,33.420351,116.898651
Anhui,33.822263,116.778793
Anhui,33.32491,116.89714
Anhui,33.6228,116.6304
Anhui,33.82696,116.82672
Anhui,33.821906,116.603798
Anhui,33.352612,116.901117
Anhui,33.569328,116.766218
Anhui,33.472089,116.85668
Anhui,33.595834,116.602848
Anhui,33.783635,116.667274
Anhui,33.902059,116.765846
Anhui,33.713808,116.904407
Anhui,33.581163,116.880708
Anhui,33.766177,116.915365
Anhui,33.37277,116.874067
Anhui,33.944005,116.768877
Anhui,33.78296,116.559226
Anhui,33.63127,116.530097
Anhui,33.783635,116.667274
Anhui,33.786833,116.66761
Anhui,33.704452,116.859695
Anhui,33.688523,116.557102
Anhui,33.941598,116.725127
Anhui,33.309992,116.815657
Anhui,33.625264,116.771423
Anhui,33.452014,116.824765
Anhui,33.537521,116.699796
Anhui,33.529778,116.771829
Anhui,33.68073,116.872797
Anhui,33.685071,116.557819
Anhui,33.769311,116.594764
Anhui,33.599347,116.843198
Anhui,33.65156,116.526308
Anhui,33.783635,116.667274
Anhui,33.911551,116.910262
Anhui,33.799976,116.880111
Anhui,33.762112,116.918803
Anhui,33.724124,116.691208
Anhui,33.752955,116.837622
Anhui,33.91975,116.77773
Anhui,33.802021,116.796836
Anhui,33.681355,116.83738
Anhui,33.472089,116.85668
Anhui,33.720519,116.498065
Anhui,33.779138,116.91594
Anhui,33.833404,116.844423
Anhui,33.306468,116.827263
Anhui,33.528044,116.738117
Anhui,33.646687,116.728371
Anhui,33.833699,116.919039
Anhui,33.845946,116.557309
Anhui,33.32491,116.89714
Anhui,33.833404,116.844423
Anhui,33.671814,116.51158
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.94453,117.810841
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.916559,117.827117
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.916559,117.827117
Anhui,30.913888,117.811737
Anhui,30.918973,117.823844
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.934236,117.815256
Anhui,30.922537,117.785656
Anhui,30.951969,117.96272
Anhui,30.949848,117.79437
Anhui,30.784325,117.79254
Anhui,30.952401,117.945947
Anhui,30.913159,118.023752
Anhui,30.948444,117.997274
Anhui,30.950543,117.79056
Anhui,30.952401,117.945947
Anhui,30.927473,117.993453
Anhui,30.509318,117.048372
Anhui,30.50068,117.050119
Anhui,30.502113,117.041436
Anhui,30.502147,117.040954
Anhui,30.494074,117.190378
Anhui,30.64911,117.095329
Anhui,30.601958,117.128392
Anhui,30.572164,117.035928
Anhui,30.545054,117.088574
Anhui,30.773697,116.942587
Anhui,30.477193,116.891783
Anhui,30.414096,116.65366
Anhui,30.425503,116.819691
Anhui,30.77809,116.791831
Anhui,30.656689,116.810663
Anhui,30.700107,116.872256
Anhui,30.40675,116.65381
Anhui,30.626469,117.008153
Anhui,30.535467,116.766291
Anhui,30.685108,116.979077
Anhui,30.5079,117.0005
Anhui,30.621304,116.917864
Anhui,30.552394,116.88455
Anhui,30.654672,116.837102
Anhui,30.419469,116.587746
Anhui,30.520178,116.773607
Anhui,30.57911,116.64574
Anhui,30.611847,116.712516
Anhui,30.509577,116.992724
Anhui,30.6566,116.717937
Anhui,30.580276,116.836472
Anhui,31.034853,117.176619
Anhui,30.882003,117.401406
Anhui,30.69393,117.21227
Anhui,30.920227,117.195127
Anhui,30.928414,117.395629
Anhui,30.993502,117.140323
Anhui,31.034853,117.176619
Anhui,30.958055,117.482587
Anhui,30.969471,117.231928
Anhui,30.895896,117.410661
Anhui,30.790517,117.194269
Anhui,30.993502,117.140323
Anhui,30.821431,117.292733
Anhui,30.742532,117.316394
Anhui,30.84597,117.601942
Anhui,30.7989,117.312789
Anhui,30.758992,117.520629
Anhui,30.789101,117.21882
Anhui,30.821431,117.292733
Anhui,30.80101,117.455139
Anhui,30.904872,117.414347
Anhui,30.920227,117.195127
Anhui,30.695825,117.233764
Anhui,30.87066,117.163598
Anhui,30.763977,117.25556
Anhui,30.970925,117.301778
Anhui,30.787821,117.304563
Anhui,30.958055,117.482587
Anhui,31.013679,117.227263
Anhui,30.835597,117.387989
Anhui,30.984446,117.313004
Anhui,30.804119,117.484159
Anhui,30.795231,117.443838
Anhui,30.969471,117.231928
Anhui,30.7597,117.171863
Anhui,30.888853,117.363297
Anhui,30.962827,117.377421
Anhui,30.964468,116.680552
Anhui,30.736752,116.355989
Anhui,30.587431,116.552463
Anhui,30.539214,116.520349
Anhui,30.603341,116.421519
Anhui,30.624106,116.368667
Anhui,30.724364,116.467066
Anhui,30.572187,116.612793
Anhui,30.554224,116.63568
Anhui,30.529741,116.489129
Anhui,30.668217,116.374606
Anhui,30.680782,116.648824
Anhui,30.637275,116.305345
Anhui,30.571177,116.636737
Anhui,30.697041,116.578838
Anhui,30.84925,116.539609
Anhui,30.676257,116.267531
Anhui,30.639555,116.404292
Anhui,30.651854,116.27459
Anhui,30.697041,116.578838
Anhui,30.657968,116.38946
Anhui,30.992666,116.619987
Anhui,30.723993,116.394371
Anhui,30.571177,116.636737
Anhui,30.994853,116.597443
Anhui,30.480888,116.483014
Anhui,30.664652,116.455736
Anhui,30.712689,116.413046
Anhui,30.749183,116.516485
Anhui,30.714602,116.47381
Anhui,30.65504,116.500256
Anhui,30.571177,116.636737
Anhui,30.67798,116.459591
Anhui,30.526309,116.641371
Anhui,30.549878,116.419035
Anhui,30.15947,116.12761
Anhui,30.13174,116.336051
Anhui,30.355481,116.732584
Anhui,30.289458,116.749731
Anhui,30.354247,116.727147
Anhui,30.122168,116.690051
Anhui,30.089688,116.760055
Anhui,30.366785,116.777496
Anhui,30.193445,116.683429
Anhui,30.391879,116.822201
Anhui,30.315313,116.561649
Anhui,30.139315,116.610496
Anhui,30.215746,116.778397
Anhui,30.303115,116.477578
Anhui,30.72093,116.16484
Anhui,30.812151,116.36289
Anhui,30.792474,116.364985
Anhui,31.000444,116.357607
Anhui,30.791346,116.362373
Anhui,30.974662,116.383223
Anhui,30.716499,115.986511
Anhui,30.792474,116.364985
Anhui,30.760024,116.353657
Anhui,30.849,116.3389
Anhui,30.798141,116.397912
Anhui,30.840651,116.818247
Anhui,30.860997,116.755019
Anhui,30.784054,116.971861
Anhui,31.033439,116.948772
Anhui,30.813898,116.845448
Anhui,31.07839,116.95691
Anhui,30.907753,116.869615
Anhui,31.046,116.974
Anhui,31.053175,116.950367
Anhui,30.871851,116.689501
Anhui,30.978899,116.865002
Anhui,31.0398,116.9534
Anhui,31.07747,116.95539
Anhui,30.991896,116.912704
Anhui,29.705292,118.297602
Anhui,29.715211,118.300277
Anhui,30.239237,118.12459
Anhui,30.501831,118.084413
Anhui,30.248826,117.985834
Anhui,30.176016,118.082814
Anhui,29.921122,118.607397
Anhui,29.867246,118.594664
Anhui,29.891368,118.468728
Anhui,29.938615,118.496318
Anhui,29.938615,118.496318
Anhui,29.889495,118.402415
Anhui,29.920148,118.473321
Anhui,29.874149,118.390758
Anhui,29.978913,118.709893
Anhui,29.86553,118.43588
Anhui,29.827558,118.591435
Anhui,29.958422,118.670863
Anhui,29.816061,118.444535
Anhui,29.848291,118.378081
Anhui,29.857272,118.385139
Anhui,29.86553,118.4359
Anhui,29.874149,118.390758
Anhui,29.772191,118.584189
Anhui,29.966199,118.875544
Anhui,29.85965,118.43663
Anhui,29.960148,118.315396
Anhui,29.904226,118.622948
Anhui,29.867782,118.368729
Anhui,29.687267,118.6456
Anhui,30.025465,118.802471
Anhui,29.822401,118.04619
Anhui,29.848091,117.725874
Anhui,29.8534,117.717931
Anhui,32.30426,118.31425
Anhui,32.174186,118.47111
Anhui,32.13614,118.436016
Anhui,32.31216,118.401033
Anhui,32.250275,118.372182
Anhui,32.434048,118.275171
Anhui,32.132301,118.411278
Anhui,32.259334,117.913374
Anhui,32.491089,118.304757
Anhui,32.434048,118.275171
Anhui,32.434048,118.275171
Anhui,32.491089,118.304757
Anhui,32.152223,118.406934
Anhui,32.290771,118.299228
Anhui,32.266745,117.982553
Anhui,32.209935,118.436699
Anhui,32.290771,118.299228
Anhui,32.532634,118.331151
Anhui,32.104097,118.427369
Anhui,32.672456,118.551738
Anhui,32.337296,118.519895
Anhui,32.417878,118.442941
Anhui,32.207552,118.615694
Anhui,32.351934,118.500961
Anhui,32.213493,118.469235
Anhui,32.238849,118.468268
Anhui,32.45027,118.426227
Anhui,32.324409,118.474822
Anhui,32.535082,118.376143
Anhui,32.680802,118.594045
Anhui,32.645295,118.461017
Anhui,32.347484,118.537236
Anhui,32.246311,118.460687
Anhui,32.54785,118.512981
Anhui,32.516362,118.517197
Anhui,32.220424,118.517352
Anhui,32.65919,118.649865
Anhui,32.2568,118.532072
Anhui,32.253983,118.448088
Anhui,32.45116,118.345041
Anhui,32.391503,118.678053
Anhui,32.45116,118.345041
Anhui,32.259397,118.637274
Anhui,32.239217,118.584382
Anhui,32.508133,118.403794
Anhui,32.277656,118.496054
Anhui,32.623567,118.613753
Anhui,32.426719,118.638945
Anhui,32.455313,118.532457
Anhui,32.224548,118.487883
Anhui,32.274992,118.438858
Anhui,32.623625,118.557969
Anhui,32.592101,118.468369
Anhui,32.272652,118.575156
Anhui,32.248638,118.491333
Anhui,32.549994,118.445089
Anhui,32.363001,118.440322
Anhui,32.291811,118.540697
Anhui,32.600847,118.676596
Anhui,32.324409,118.474822
Anhui,32.297402,118.590634
Anhui,32.402622,118.516237
Anhui,32.672456,118.551738
Anhui,32.247501,118.617007
Anhui,32.413586,118.611802
Anhui,32.34228,118.620466
Anhui,32.263118,118.397073
Anhui,32.646691,118.470181
Anhui,32.536572,118.441568
Anhui,32.326221,118.446608
Anhui,32.330553,118.488996
Anhui,32.305879,118.461682
Anhui,32.30199,118.606219
Anhui,32.382692,118.55808
Anhui,32.30199,118.606219
Anhui,32.335811,118.530655
Anhui,32.495992,118.480125
Anhui,32.677734,118.460914
Anhui,32.382692,118.55808
Anhui,32.442867,118.496775
Anhui,32.346188,118.650194
Anhui,32.470433,118.43805
Anhui,32.19718,118.49925
Anhui,32.608842,118.43823
Anhui,32.494294,118.498698
Anhui,32.325154,118.570853
Anhui,32.265826,118.52045
