id,province,name,Latitude,Longitude,Type,Name_Type,Year
670,Shanxi,Guanyin Temple,37.737341,112.511977,3,Buddhism,2003
671,Shanxi,Mount Tai Temple,37.726671,112.498727,3,Buddhism,1996
672,Shanxi,Huata Temple,37.723037,112.461197,3,Buddhism,2003
673,Shanxi,Mingxiu Temple,37.678334,112.441328,3,Buddhism,2004
674,Shanxi,Yangjiabao Buddhist Association,37.52033,112.362563,30,Buddhism,2002
675,Shanxi,Yangjiabao Catholic Church,37.52033,112.362563,2,Catholicism,1992
676,Shanxi,Liuhe Catholic Church,37.607472,112.358694,2,Catholicism,1846
677,Shanxi,Taohuaying Church,37.528863,112.437658,2,Catholicism,2000
678,Shanxi,Beiguan Church,37.565389,112.516016,2,Catholicism,2000
679,Shanxi,Hongcheng Catholic Church,37.587598,112.450672,2,Catholicism,1996
680,Shanxi,Shancang Temple,38.059698,112.67593,3,Buddhism,1996
681,Shanxi,Chaichang Catholic Church,37.937745,111.675128,2,Catholicism,1983
682,Shanxi,Datong City Catholic Patriotic Association,40.075667,113.298004,20,Catholicism,1980
683,Shanxi,Datong City Buddhist Association,40.075667,113.298004,30,Buddhism,2003
684,Shanxi,Datong City Islamic Association,40.075667,113.298004,5,Islam,2004
685,Shanxi,Datong City Protestant Three-Self Patriotic Movement Committee,40.075667,113.298004,10,Protestantism,1951
686,Shanxi,Pingquan Temple,40.082943,113.294326,3,Buddhism,1994
687,Shanxi,Huangle Temple,40.093574,113.296946,4,Daoism,2000
688,Shanxi,Zhenwu Longwang Temple,40.137268,113.308136,4,Daoism,2001
689,Shanxi,Xihehe Catholic Church,40.037779,113.288617,2,Catholicism,1999
690,Shanxi,Pudu Chan Temple,40.033631,113.260479,3,Buddhism,1950
691,Shanxi,Pingquan Protestant Church,40.038461,113.176407,1,Protestantism,2003
692,Shanxi,Guandi Temple,40.016178,113.248343,4,Daoism,1998
693,Shanxi,Pingwang Township Protestant Church,40.038006,113.219938,1,Protestantism,1994
694,Shanxi,Wangjiayuan Protestant Three-Self Patriotic Committee Group,40.071181,113.214038,1,Protestantism,1998
695,Shanxi,Xiyan Temple,40.071181,113.214038,3,Buddhism,1999
696,Shanxi,Xinpingwang Protestant Church,40.036858,113.177207,1,Protestantism,1992
697,Shanxi,Yongdingzhuang Protestant Church,40.036858,113.177207,1,Protestantism,1980
698,Shanxi,Tongjialiang Protestant Church,40.036858,113.177207,1,Protestantism,1988
699,Shanxi,Silaogou Protestant Church,40.036858,113.177207,1,Protestantism,1996
700,Shanxi,Yanyajie Protestant Church,40.036858,113.177207,1,Protestantism,1994
701,Shanxi,Xinzhouyao Protestant Church,40.036858,113.177207,1,Protestantism,1996
702,Shanxi,Baidong Protestant Church,40.036858,113.177207,1,Protestantism,1991
703,Shanxi,Wajinwan Protestant Church,40.036858,113.177207,1,Protestantism,1995
704,Shanxi,Jinhuagong Protestant Church,40.036858,113.177207,1,Protestantism,1989
705,Shanxi,Majiliang Protestant Church,40.036858,113.177207,1,Protestantism,2000
706,Shanxi,Dadougou Protestant Church,40.036858,113.177207,1,Protestantism,1989
707,Shanxi,Wangcun Protestant Church,40.036858,113.177207,1,Protestantism,1980
708,Shanxi,Jiangjiawan Protestant Church,40.036858,113.177207,1,Protestantism,1996
709,Shanxi,Xinquan Protestant Church,40.036858,113.177207,1,Protestantism,1990
710,Shanxi,Minsheng Protestant Church Group ＃2,40.036858,113.177207,1,Protestantism,1999
711,Shanxi,Kouquan Protestant Church,40.036858,113.177207,1,Protestantism,2000
712,Shanxi,Qianfo Temple,40.036858,113.177207,3,Buddhism,2000
713,Shanxi,Guanyin Temple,40.036858,113.177207,3,Buddhism,2000
714,Shanxi,Huayan Temple,40.036858,113.177207,3,Buddhism,2000
715,Shanxi,Xuantian Dadi Temple,40.036858,113.177207,4,Daoism,2001
716,Shanxi,Nancai Temple,40.036858,113.177207,3,Buddhism,2001
717,Shanxi,Yanzishan Protestant Church,40.036858,113.177207,1,Protestantism,1996
718,Shanxi,Xingergou Protestant Church,40.036858,113.177207,1,Protestantism,1996
719,Shanxi,Qingciyao Protestant Church,40.036858,113.177207,1,Protestantism,2002
720,Shanxi,Sitai Protestant Church,40.036858,113.177207,1,Protestantism,1998
721,Shanxi,Minsheng Protestant Church,40.033803,113.171637,1,Protestantism,1996
722,Shanxi,Meiyukou Protestant Church,40.029553,113.147429,1,Protestantism,1991
723,Shanxi,Liudaogou Protestant Church,40.029553,113.147429,1,Protestantism,1992
724,Shanxi,Pingquan Protestant Church Group #2,40.031323,113.17303,1,Protestantism,1996
725,Shanxi,Geigu Temple,40.00878,113.150401,3,Buddhism,1996
726,Shanxi,Longhai Temple,40.005405,113.149693,3,Buddhism,1994
727,Shanxi,Puji Temple,39.993588,113.201916,3,Buddhism,1991
728,Shanxi,Longhua Temple,39.991901,113.157435,3,Buddhism,1993
729,Shanxi,Huiquan Temple,40.038961,113.343834,3,Buddhism,1998
730,Shanxi,Wangjiayuan Church,40.00878,113.150401,2,Catholicism,1995
731,Shanxi,Qingta Temple,39.932938,113.10084,3,Buddhism,2001
732,Shanxi,Zhantan Temple,40.082974,113.365808,3,Buddhism,1995
733,Shanxi,Jiaozan Temple,40.099995,112.984929,3,Buddhism,1971
734,Shanxi,Amitabha Temple,39.956251,113.141923,3,Buddhism,2004
735,Shanxi,Sansheng Temple,40.005139,113.173694,3,Buddhism,1983
736,Shanxi,Fuyan Temple,40.082866,113.363013,3,Buddhism,1995
737,Shanxi,Puqing Temple,40.140849,113.326018,3,Buddhism,2004
738,Shanxi,Meitan Temple,40.082974,113.365808,3,Buddhism,1996
739,Shanxi,Yuzu Temple,40.00878,113.150401,4,Daoism,1949
740,Shanxi,Dear Park (Temple),40.160865,113.267552,3,Buddhism,2000
741,Shanxi,Ning Temple,40.255866,113.140005,3,Buddhism,1950
742,Shanxi,Hongfa Temple,40.256496,113.136407,3,Buddhism,1995
743,Shanxi,Yunlin Chan Temple,40.360748,113.747472,3,Buddhism,1996
744,Shanxi,Xinhua Rd #2 Protestant Church,40.36624,113.753904,1,Protestantism,1995
745,Shanxi,Xiaodong Street Protestant Church,40.371674,113.756068,1,Protestantism,1995
746,Shanxi,Xuanyun Temple,40.36624,113.753904,3,Buddhism,2002
747,Shanxi,Luowenzao Protestant Church,40.417798,113.901845,1,Protestantism,1995
748,Shanxi,Qingyun Temple,40.437611,113.841335,3,Buddhism,2001
749,Shanxi,Xijiawan Protestant Church,40.439104,113.969486,1,Protestantism,1996
750,Shanxi,Liuyao Protestant Church,40.304697,113.680101,1,Protestantism,1995
751,Shanxi,Xijinjiawa Protestant Church,40.126118,113.939138,1,Protestantism,1996
752,Shanxi,Shengquan Temple,39.937097,113.869713,3,Buddhism,2001
753,Shanxi,Śākyamuni Temple,39.934849,113.935122,3,Buddhism,2001
754,Shanxi,Houguiren Catholic Church,40.36624,113.753904,2,Catholicism,1996
755,Shanxi,Beixutun Protestant Church,40.367424,113.87647,1,Protestantism,2002
756,Shanxi,Nanxutun Protestant Church,40.349841,113.89605,1,Protestantism,2002
757,Shanxi,Jingci Temple,40.381725,113.818586,3,Buddhism,2001
758,Shanxi,Shahetai Protestant Church,40.345144,113.824934,1,Protestantism,2002
759,Shanxi,Dongshuangzhai Protestant Church,40.305886,113.931365,1,Protestantism,2002
760,Shanxi,Jiafeng Catholic Church,40.36624,113.753904,2,Catholicism,1995
761,Shanxi,Zhangguantun Village Catholic Church,40.234151,113.731591,2,Catholicism,1995
763,Shanxi,Yulin Catholic Church,39.951926,113.961584,2,Catholicism,1996
764,Shanxi,Ciyun Temple,40.424538,114.087207,3,Buddhism,1942
765,Shanxi,Jiulian Buddhist Temple,39.7132,113.979174,3,Buddhism,1981
766,Shanxi,Dongguan Protestant Church,39.750633,114.276854,1,Protestantism,1990
767,Shanxi,Zhoutu Temple,39.626757,114.077792,3,Buddhism,1985
768,Shanxi,Jile Temple,39.757748,114.107613,3,Buddhism,2000
769,Shanxi,Quanzhong Temple,39.772372,114.091794,3,Buddhism,1984
770,Shanxi,Yulin South Grand Temple,39.854327,114.139618,3,Buddhism,1980
771,Shanxi,Yingfo Temple,39.843011,114.210849,3,Buddhism,1985
772,Shanxi,Zhaoyang Temple,39.824889,114.231216,3,Buddhism,1987
773,Shanxi,Shengquan Temple,39.760446,114.28273,3,Buddhism,1983
774,Shanxi,Shengfo Temple,39.704144,114.241261,3,Buddhism,1980
775,Shanxi,Shaojiazhuang Village Protestant Church,39.661899,114.267669,1,Protestantism,1983
776,Shanxi,Xilin Temple,39.736644,114.182484,3,Buddhism,1982
777,Shanxi,Lingqiu County Protestant Three-Self Patriotic Movement Committee,39.441324,114.219684,10,Protestantism,1981
778,Shanxi,Lingqiu County Buddhist Association,39.442406,114.23435,30,Buddhism,1995
779,Shanxi,Mount Heng Taizhen Temple,39.696819,113.695425,4,Daoism,1991
780,Shanxi,Northern Peak Sanqing Temple,39.672913,113.708637,4,Daoism,1948
781,Shanxi,Cuiping Temple,39.672913,113.708637,3,Buddhism,2004
782,Shanxi,Yong'an Town Nunnery,39.69898,113.690377,3,Buddhism,1949
783,Shanxi,Guandi Temple,39.783114,113.579697,4,Daoism,1995
784,Shanxi,Cuiping Temple,39.543575,113.872627,3,Buddhism,1999
785,Shanxi,Yunfeng Temple,39.603643,113.773419,3,Buddhism,1999
786,Shanxi,Dongzhouyao Protestant Church,40.012362,112.881021,1,Protestantism,2004
787,Shanxi,Qing'an Temple,40.067769,112.870826,3,Buddhism,2004
788,Shanxi,Beiliuli Protestant Church,40.037394,112.713491,1,Protestantism,2004
789,Shanxi,Dongxinzhuang Protestant Church,40.166738,112.822512,1,Protestantism,2004
790,Shanxi,Panjiayao Protestant Church,39.916265,112.81619,1,Protestantism,2004
791,Shanxi,Yushan Temple,39.872996,112.940967,3,Buddhism,2004
792,Shanxi,Fuxing Temple,39.817058,112.855232,3,Buddhism,2004
793,Shanxi,Nanshenjing Protestant Church,39.989554,112.956713,1,Protestantism,1997
794,Shanxi,Zuoyun County Protestant Church,40.013794,112.702933,1,Protestantism,1996
795,Shanxi,Dongershan Temple,39.879757,112.774483,3,Buddhism,2004
796,Shanxi,Shuifo Temple,39.831387,112.817796,3,Buddhism,2004
797,Shanxi,Wujiagou Protestant Church,39.94225,112.813751,1,Protestantism,2004
798,Shanxi,Jiugaoshan Protestant Church,40.086769,112.897562,1,Protestantism,2004
799,Shanxi,Puguang Temple,40.086769,112.897562,3,Buddhism,2004
800,Shanxi,Santun Protestant Church,40.098239,112.726542,1,Protestantism,2004
801,Shanxi,Dianwan Protestant Church,39.965678,112.874707,1,Protestantism,1999
802,Shanxi,Daijiagou Protestant Church,40.019459,112.906983,1,Protestantism,2004
803,Shanxi,Southern Chan Temple,40.013794,112.702933,3,Buddhism,1999
804,Shanxi,Guanjiabao Protestant Church,40.180373,112.894854,1,Protestantism,2004
805,Shanxi,Dizang Temple,39.994811,112.709413,3,Buddhism,1999
806,Shanxi,Huayan Chan Temple,40.013778,112.702407,3,Buddhism,1999
807,Shanxi,Madaotou Protestant Church,39.879757,112.774483,1,Protestantism,1997
808,Shanxi,Zhifangtou Protestant Church,40.067769,112.870826,1,Protestantism,2004
809,Shanxi,Diaoluosi Protestant Church,39.988471,112.873379,1,Protestantism,2004
810,Shanxi,Huangjiadian Protestant Church,39.817058,112.855232,1,Protestantism,2004
811,Shanxi,Wulizhuang Catholic Church,39.879642,112.774436,2,Catholicism,1978
812,Shanxi,Shuitou Protestant Church,40.049788,113.612863,1,Protestantism,1994
813,Shanxi,Haotian Temple,40.056255,113.614079,3,Buddhism,1992
814,Shanxi,Xiping Village Protestant Church,40.040933,113.607285,1,Protestantism,1998
815,Shanxi,Tianlong Temple,40.071579,113.462086,3,Buddhism,1998
816,Shanxi,Xiluotuofang Village Protestant Church,40.095881,113.40863,1,Protestantism,2002
817,Shanxi,Beijiazao Village Protestant Church,40.053436,113.474539,1,Protestantism,1999
818,Shanxi,Sanguan Temple,40.131328,113.452175,4,Daoism,1998
819,Shanxi,Jile Temple,40.12015,113.442397,3,Buddhism,1995
820,Shanxi,Pudu Temple,40.12366,113.412897,3,Buddhism,1992
821,Shanxi,Dizang Temple,40.179954,113.478849,3,Buddhism,1943
822,Shanxi,Longfeng Temple,39.817978,113.474532,3,Buddhism,1993
823,Shanxi,Duzhuang Church,40.040933,113.607285,1,Protestantism,2000
824,Shanxi,Cuizhuang Church,39.989616,113.46591,1,Protestantism,1998
825,Shanxi,Majiahui Mosque,39.90605,113.486501,5,Islam,1949
826,Shanxi,Jianpu Village Protestant Church,39.990051,113.430254,1,Protestantism,2001
827,Shanxi,Jule Township Protestant Church,40.170006,113.586284,1,Protestantism,1998
828,Shanxi,Longquan Temple,40.040933,113.607285,3,Buddhism,2002
829,Shanxi,Datong County Catholic Patriotic Committee,40.025018,113.788612,20,Catholicism,1977
830,Shanxi,Wuyi Road Mosque,36.203519,113.123085,5,Islam,1996
831,Shanxi,Fazhu Temple,36.19053,113.100737,3,Buddhism,1996
832,Shanxi,Central Mosque,36.203519,113.123085,5,Islam,1928
833,Shanxi,Xiguan Mosque,36.203519,113.123085,5,Islam,1991
834,Shanxi,North Mosque,36.184226,113.107684,5,Islam,1900
835,Shanxi,Luze Mosque,36.203519,113.123085,5,Islam,1988
836,Shanxi,South Mosque,36.203519,113.123085,5,Islam,1900
837,Shanxi,Jianhua Mosque,36.203519,113.123085,5,Islam,1994
838,Shanxi,West Mosque,36.165083,113.103839,5,Islam,1942
839,Shanxi,Digu Temple,36.205367,113.176945,3,Buddhism,1998
840,Shanxi,Hongmei Temple,36.171613,113.147987,3,Buddhism,1996
841,Shanxi,Huangmei Temple,36.092269,113.094791,3,Buddhism,1996
842,Shanxi,Zhuangtou Protestant Church,35.987325,113.155811,1,Protestantism,1995
843,Shanxi,Nanlixin Village Catholic Church,36.518096,113.0718,2,Catholicism,1995
844,Shanxi,Zhaojialing Catholic Church,36.512895,112.924075,2,Catholicism,1995
845,Shanxi,Tuqiao Village Catholic Church,36.524234,113.1191,2,Catholicism,1995
846,Shanxi,Wuyang Village Catholic Church,36.481264,113.064813,2,Catholicism,1995
847,Shanxi,Shanzheng Village Catholic Church,36.472614,113.152766,2,Catholicism,1995
848,Shanxi,Shanfu Village Catholic Church,36.606881,113.014934,2,Catholicism,1995
849,Shanxi,Guo Village Catholic Church,36.310197,112.878862,2,Catholicism,1996
850,Shanxi,Wangzhuang Church,36.320483,112.969655,2,Catholicism,1978
851,Shanxi,Sidi Seventh-day Adventist Church,36.380811,113.009926,1,Protestantism,1996
852,Shanxi,Beigang Catholic Church,36.368377,112.983889,2,Catholicism,1986
853,Shanxi,Taoyuan Catholic Church,36.365616,112.559189,2,Catholicism,1999
854,Shanxi,Dongligao Catholic Church,36.254543,112.948426,2,Catholicism,1985
855,Shanxi,Dongligao Catholic Church,36.254543,112.948426,2,Catholicism,1985
856,Shanxi,Taoyuan Seventh-day Adventist Church,36.365616,112.559189,1,Protestantism,1996
857,Shanxi,Yuan Village Protestant Church,36.368879,112.918584,1,Protestantism,1993
858,Shanxi,Laojunzhuang Catholic Church,36.315663,112.891998,2,Catholicism,1992
859,Shanxi,Paomaling Catholic Church,36.286426,112.732925,2,Catholicism,1996
860,Shanxi,Wulizhuang Seventh-day Adventist Church,36.238216,112.895715,1,Protestantism,1978
861,Shanxi,Baodian Town Mosque,36.323006,112.892601,5,Islam,1995
862,Shanxi,Licheng County Catholic Church,36.518368,113.390416,2,Catholicism,2000
863,Shanxi,Hongfu Chan Temple,36.554475,113.510651,3,Buddhism,2000
864,Shanxi,Kongshan Temple,36.710835,113.356153,3,Buddhism,1842
865,Shanxi,Zhaodian Catholic Church,36.451932,113.361958,2,Catholicism,1951
866,Shanxi,Ankou Catholic Church,36.008254,113.37984,2,Catholicism,1957
867,Shanxi,Huangyechi Mosque,36.115449,113.207049,5,Islam,1949
868,Shanxi,Tongfu Protestant Church,36.119373,112.871728,1,Protestantism,1995
869,Shanxi,Caofang Protestant Church,36.168158,112.872786,1,Protestantism,1995
870,Shanxi,Chengguan Mosque,36.123178,112.877262,5,Islam,1995
871,Shanxi,Dabaotou Mosque,36.069013,112.880387,5,Islam,1995
872,Shanxi,Jiu Village Catholic Church,36.105682,112.980999,2,Catholicism,1995
873,Shanxi,Zhangheshen Catholic Church,36.122334,112.8779,2,Catholicism,1995
874,Shanxi,Xibi Village Protestant Church,36.153744,112.781389,1,Protestantism,1995
875,Shanxi,Dananshi Buddhist Temple,36.086552,112.778871,3,Buddhism,1995
876,Shanxi,Congcun Township Protestant Church,36.167334,112.952933,1,Protestantism,1995
877,Shanxi,Lixiang Temple,36.837359,112.863792,3,Buddhism,1998
878,Shanxi,Shangsi Catholic Church,36.762145,112.939111,2,Catholicism,1901
879,Shanxi,Penglai Temple,36.942137,112.754001,3,Buddhism,2001
880,Shanxi,Nantiangong Catholic Church,36.263091,113.148033,2,Catholicism,1904
881,Shanxi,St. Antonio Catholic Church,36.275866,113.171736,2,Catholicism,1920
882,Shanxi,Beishe Catholic Church,36.316395,113.151548,2,Catholicism,1920
883,Shanxi,St. Francis Catholic Church,36.287494,113.149311,2,Catholicism,1920
884,Shanxi,Yangjiazhuang Catholic Church,36.338127,113.230232,2,Catholicism,1990
885,Shanxi,Jincheng City Buddhist Association,35.51813,112.819229,30,Buddhism,2002
886,Shanxi,Jincheng City Islamic Association,35.496422,112.862525,5,Islam,2002
887,Shanxi,Jingfo Temple,35.501593,112.853256,3,Buddhism,2001
888,Shanxi,Baima Chan Temple,35.5293,112.839466,3,Buddhism,1992
889,Shanxi,Cheng District Buddhist Associaton,35.5293,112.839466,30,Buddhism,1989
890,Shanxi,Foguang Temple,35.45632,112.517594,3,Buddhism,2001
891,Shanxi,Xinglong Temple,35.427508,112.466347,3,Buddhism,1996
892,Shanxi,Lianshang Village Catholic Church,35.486029,112.414738,2,Catholicism,1996
893,Shanxi,Chongwen Mosque,35.679627,113.3641,5,Islam,1988
894,Shanxi,Fucheng Mosque,35.666085,113.158721,5,Islam,1950
895,Shanxi,Taihe Catholic Church,35.775685,113.280688,2,Catholicism,1992
896,Shanxi,Shuocheng District Protestant Association,39.313602,112.428945,10,Protestantism,1981
897,Shanxi,Shuocheng District Catholic Church,39.312465,112.427295,2,Catholicism,1955
898,Shanxi,Shuocheng District Buddhist Lay Organization,39.319827,112.4319,30,Buddhism,1980
899,Shanxi,Ying County Protestant Three-Self Patriotic Association,39.554088,113.200011,10,Protestantism,2002
900,Shanxi,Ying County Buddhist Association,39.554247,113.191099,30,Buddhism,1998
901,Shanxi,Youyu County Protestant Association,39.989023,112.466968,1,Protestantism,1993
902,Shanxi,Yushe County Catholic Patriotic Movement Committee,37.048351,112.813627,20,Catholicism,1982
903,Shanxi,Shima Temple,37.574429,113.680156,3,Buddhism,2002
904,Shanxi,Jingang Chan Temple,37.600111,113.704839,3,Buddhism,2002
905,Shanxi,Shouyang County Protestant Three-Self Patriotic Movement Committee,37.894397,113.178102,10,Protestantism,1984
906,Shanxi,Lengquan Temple,37.798832,113.079997,3,Buddhism,2003
907,Shanxi,Taigu Mosque,37.421308,112.551357,5,Islam,1998
908,Shanxi,Tianning Temple,37.390517,112.63271,3,Buddhism,1993
909,Shanxi,Longquan Temple,37.368811,112.581249,4,Daoism,1999
910,Shanxi,Qi County Protestant Three-Self Movement Committee,37.407422,112.306651,10,Protestantism,1984
911,Shanxi,Catholic Patriotic Church,37.34677,112.304902,20,Catholicism,1992
912,Shanxi,Pingyao County Protestant Church,37.202177,112.179083,1,Protestantism,1888
913,Shanxi,Pingyao County Catholic Affairs Committee,37.201991,112.191372,20,Catholicism,1910
914,Shanxi,Yuanxiang Temple Affairs Committee,37.186858,112.196404,3,Buddhism,1997
915,Shanxi,Baiyun Temple Affairs Committee,37.081618,112.254362,3,Buddhism,1991
916,Shanxi,Jiexiu City Catholic Patriotic Association,37.203844,112.185908,20,Catholicism,1958
917,Shanxi,Niuwangmiao Protestant Church,36.776045,111.832827,1,Protestantism,2001
918,Shanxi,Xiaozhuang Village Protestant Church,36.830411,111.835198,1,Protestantism,2002
919,Shanxi,Shuiyu Protestant Church,36.853232,111.812677,1,Protestantism,1998
920,Shanxi,Yucheng Village Protestant Church,36.816431,111.764441,1,Protestantism,2003
921,Shanxi,Zhangjiahzuang Protestant Church,36.88258,111.789068,1,Protestantism,1996
922,Shanxi,Yan'an Village Protestant Church,36.877523,111.810612,1,Protestantism,2000
923,Shanxi,Caoqiao Protestant Church,36.869116,111.843895,1,Protestantism,2000
924,Shanxi,Nanpu Village Protestant Church,36.883564,111.833934,1,Protestantism,1993
925,Shanxi,Yukou Village Catholic Church,36.846806,111.777169,2,Catholicism,1990
926,Shanxi,Xiamen Village Protestant Church,36.81432,111.706054,1,Protestantism,1988
927,Shanxi,Wenshuyuan Protestant Church,36.847749,111.778654,1,Protestantism,2002
928,Shanxi,Fujiatan Religious Site,36.847749,111.778654,4,Daoism,1995
929,Shanxi,Nanguan Village Protestant Church,36.706842,111.687332,1,Protestantism,2000
930,Shanxi,Sanjiao Catholic Church,36.715717,111.716558,2,Catholicism,2001
931,Shanxi,Wujiawa Protestant Church,36.859307,111.511616,1,Protestantism,2001
932,Shanxi,Mahe Protestant Church,36.869802,111.888957,1,Protestantism,1990
933,Shanxi,Wangyu Township Catholic Church,36.775043,111.559264,2,Catholicism,1950
934,Shanxi,Wenjiagou Village Protestant Church,36.907211,111.618541,1,Protestantism,2000
935,Shanxi,Qingyu Village Protestant Church,36.928002,111.631857,1,Protestantism,1998
936,Shanxi,Jiaokou Village Protestant Church,36.933222,111.596961,1,Protestantism,2002
937,Shanxi,Jiexiu City Protestant Three-Self Patriotic Movement Committee,37.026955,111.916834,10,Protestantism,1983
938,Shanxi,Yanhu District Catholic Patriotic Association,35.015101,110.998272,20,Catholicism,2004
939,Shanxi,Yuncheng Protestant Three-Self Patriotic Association,35.014758,110.989099,10,Protestantism,1952
940,Shanxi,Yuncheng City Mosque,35.034883,111.017734,5,Islam,1928
941,Shanxi,Linyi County Protestant Three-Self Patriotic Association,35.143378,110.774613,10,Protestantism,1999
942,Shanxi,Wenxi County Protestant Church,35.354569,111.226183,1,Protestantism,1980
943,Shanxi,Xia County Protestant Three-Self Patriotic Committee,35.141679,111.22069,10,Protestantism,1985
944,Shanxi,Xia County Protestant Social Welfare Center,35.077815,111.140608,10,Protestantism,1999
945,Shanxi,Ruicheng County Daoist Association,34.623284,110.549954,4,Daoism,2000
946,Shanxi,Yongji City Protestant Association,34.877256,110.393981,10,Protestantism,1988
947,Shanxi,Yongji City Islamic Association,34.86705,110.447549,5,Islam,2004
948,Shanxi,Yongji City Buddhist Association,34.86593,110.62679,30,Buddhism,2004
949,Shanxi,Yongji City Catholic Patriotic Association,34.931037,110.449526,20,Catholicism,1988
950,Shanxi,Hejin City Catholic Church,35.57304,110.808317,2,Catholicism,1980
951,Shanxi,Hejin City Protestant Association,35.595986,110.712303,10,Protestantism,1999
952,Shanxi,Hejin City Islamic Association,35.65632,110.723619,5,Islam,1985
953,Shanxi,Hejin City Mosque Management Committee,35.65632,110.723619,5,Islam,2001
954,Shanxi,Hejin City Buddhist Association,35.655267,110.706209,30,Buddhism,1985
955,Shanxi,Xinfu District Catholic Church,38.393538,112.745869,2,Catholicism,1948
