province,Latitude,Longitude
Hunan,27.30741599,111.7699701
Hunan,26.6576548,112.4448785
Hunan,27.10889698,112.7752836
Hunan,25.49051229,112.5735462
Hunan,27.60054277,112.0523293
Hunan,26.65558224,111.7043066
Hunan,27.16183534,112.7681828
Hunan,28.36947628,111.3016934
Hunan,26.08219086,112.857187
Hunan,26.86603929,111.9985411
Hunan,27.90123898,113.3440247
Hunan,25.79915759,112.1223926
Hunan,27.22856532,112.855865
Hunan,27.00568979,112.0108806
Hunan,26.59897125,111.9353123
Hunan,27.22887347,110.5997495
Hunan,28.39854444,111.6142608
Hunan,27.55616782,112.3432952
Hunan,27.67325285,113.1028167
Hunan,27.70254977,111.6550219
Hunan,25.36194531,112.6422715
Hunan,27.73962791,110.4280425
Hunan,27.74417614,111.8302022
Hunan,26.98283543,113.7721375
Hunan,26.43527164,112.8428102
Hunan,26.87782332,112.012912
Hunan,28.22653368,111.3770283
Hunan,26.75565071,112.7375847
Hunan,26.6633747,112.1819557
Hunan,26.21313076,112.5490025
Hunan,26.96752818,111.6297356
Hunan,27.10578371,112.1932826
Hunan,26.09685274,112.8612019
Hunan,26.7841309,110.7772706
Hunan,26.8599252,112.7189203
Hunan,27.00700417,111.9574335
Hunan,27.00656311,111.9807274
Hunan,26.8508645,111.9757406
Hunan,26.89075573,111.77547
Hunan,26.98402031,112.1446907
Hunan,26.97593254,112.62635
Hunan,26.58173799,111.7850305
Hunan,26.87466884,112.2224683
Hunan,26.32159253,111.6957355
Hunan,27.73289822,110.8130127
Hunan,26.85199286,111.8002615
Hunan,28.22775128,113.3041963
Hunan,26.69421286,111.9919795
Hunan,28.64510518,111.3413897
Hunan,26.88011944,111.2674452
Hunan,28.56313967,112.6320597
Hunan,27.00832167,111.9809482
Hunan,26.3653834,111.8611033
Hunan,28.06686334,112.8963974
Hunan,27.58816144,111.0175039
Hunan,26.82510535,110.443926
Hunan,27.19032556,111.2816604
Hunan,27.73483236,111.6481295
Hunan,27.00438422,112.3343483
Hunan,27.07525479,111.9070287
Hunan,26.63449953,111.9344131
Hunan,25.8627146,112.2375243
Hunan,26.8862016,112.6658014
Hunan,26.89847045,111.80625
Hunan,27.20819081,111.9305624
Hunan,27.75674138,112.8252479
Hunan,26.79518518,113.3023252
Hunan,27.09102061,112.3880208
Hunan,25.32841629,111.5348516
Hunan,27.35142827,112.2825381
Hunan,27.03740457,112.0190645
Hunan,26.92628856,111.7332036
Hunan,26.93987376,111.5241814
Hunan,27.64300877,110.5996089
Hunan,26.61492042,110.5342135
Hunan,26.1226976,112.2357731
Hunan,27.39386471,112.3286747
Hunan,28.18970749,112.5528208
Hunan,26.21775193,112.6409733
Hunan,26.70844127,110.3792372
Hunan,27.23583976,111.0186423
Hunan,27.29244082,113.7703975
Hunan,27.47355463,110.6270622
Hunan,27.69451452,110.7919255
Hunan,26.60024625,112.0813665
Hunan,27.1334703,110.8522862
Hunan,27.4406558,111.8094823
Hunan,27.34609054,112.0852077
Hunan,26.74903215,112.2442216
Hunan,28.57833386,112.8322827
Hunan,28.36444876,112.4328109
Hunan,27.69919859,111.629777
Hunan,25.70986289,111.5457519
Hunan,26.71503586,113.4996201
Hunan,26.98779705,111.9815897
Hunan,26.47278604,110.3413753
Hunan,28.13670754,111.2380658
Hunan,27.36653568,112.0822666
Hunan,27.04083458,111.9040953
Hunan,26.39276823,112.2118766
Hunan,28.12525594,111.4494381
Hunan,27.13010345,111.9386457
Hunan,25.78366829,111.7711407
Hunan,27.02501197,112.0169692
Hunan,28.05051611,112.7494557
Hunan,27.88112559,111.0986831
Hunan,25.42787074,112.6054603
Hunan,27.50239155,113.5376277
Hunan,26.6163901,111.8437901
Hunan,26.69240916,111.6072945
Hunan,28.01609972,112.5135777
Hunan,25.82545486,112.8870066
Hunan,28.62500583,111.6028779
Hunan,27.93195724,111.7056109
Hunan,26.82311621,111.6066485
Hunan,26.9890891,111.4556702
Hunan,27.09131175,111.0666229
Hunan,27.92369696,112.9386251
Hunan,25.33128174,111.4465824
Hunan,27.38468624,112.9852181
Hunan,26.53808192,112.6186455
Hunan,27.22728924,111.7152198
Hunan,27.87881197,111.9705661
Hunan,26.95328499,112.2973511
Hunan,28.24982758,113.2114117
Hunan,26.82463755,111.9560656
Hunan,27.34253006,111.1196422
Hunan,26.19722553,111.415155
Hunan,26.991782,111.9973956
Hunan,26.93616018,111.9688009
Hunan,28.45563344,112.7737862
Hunan,28.32082081,111.3301309
Hunan,27.70050592,113.0105298
Hunan,27.29151149,110.9639019
Hunan,26.04736301,113.4552853
Hunan,25.52662573,112.9761673
Hunan,26.04745428,111.9161575
Hunan,26.83771464,113.5615572
Hunan,27.68824264,112.2086203
Hunan,26.44999,110.5319893
Hunan,27.94719564,110.9682825
Hunan,26.08979215,112.3185175
Hunan,26.52949152,111.9995271
Hunan,26.92184234,111.9057737
Hunan,26.43831706,112.8276912
Hunan,26.73987558,112.4433419
Hunan,27.30291938,111.4365308
Hunan,27.2705223,111.5930035
Hunan,28.06110729,113.3897639
Hunan,27.10828624,112.0332759
Hunan,26.68840357,112.0603042
Hunan,27.29349728,112.0827171
Hunan,27.6692556,112.0117724
Hunan,27.00430799,112.320451
Hunan,26.71329752,112.4414388
Hunan,27.65516447,112.2954557
Hunan,26.69712462,112.3209813
Hunan,28.6866408,111.4810041
Hunan,28.54138635,112.431503
Hunan,26.88387157,111.7656746
Hunan,25.98803185,112.5345132
Hunan,27.7994513,111.9272333
Hunan,27.60624608,111.382129
Hunan,26.50418754,110.3356616
Hunan,26.97729602,112.228469
Hunan,27.16879213,111.2247615
Hunan,28.54098086,111.3080937
Hunan,27.78792965,113.3866358
Hunan,26.90364065,113.0820508
Hunan,27.11590848,112.7098626
Hunan,26.57519644,112.4840677
Hunan,26.97203648,112.0262303
Hunan,26.56247697,110.8135185
Hunan,27.29240469,110.9694009
Hunan,26.8850188,111.751964
Hunan,27.16075672,112.3110898
Hunan,26.97702129,112.0484112
Hunan,26.34776302,110.4869736
Hunan,28.76564702,112.1148025
Hunan,26.82623777,113.5951402
Hunan,27.31907315,111.950512
Hunan,26.778169,111.8065955
Hunan,27.57731497,111.3107825
Hunan,26.57355997,112.3778879
Hunan,26.99947859,111.8675161
Hunan,25.88386361,113.0596996
Hunan,26.22391621,111.3885587
Hunan,26.74190567,111.3308795
Hunan,27.2146869,112.4849021
Hunan,27.60535362,110.4788981
Hunan,27.50879072,111.4250804
Hunan,27.11949971,112.7509132
Hunan,26.78741286,113.3200717
Hunan,28.45469762,111.5502023
Hunan,26.27103404,111.7965332
Hunan,26.48715706,111.7155632
Hunan,27.74075957,111.2174517
Hunan,25.70611628,111.4762429
Hunan,27.08190133,111.4172445
Hunan,27.43199623,112.8149261
Hunan,27.3116031,111.5302171
Hunan,26.95883473,111.7567476
Hunan,26.82548105,111.5642223
Hunan,28.62570349,112.607702
Hunan,26.96068318,111.8031915
Hunan,25.79794479,111.618718
Hunan,25.39354626,111.2808274
Hunan,28.1887949,112.9873025
Hunan,25.95666756,112.017702
Hunan,26.60605374,112.254283
Hunan,27.58006671,110.5652189
Hunan,26.56755045,113.1258244
Hunan,28.69209593,111.9829024
Hunan,26.96162694,112.7531303
Hunan,27.57562245,112.420805
Hunan,26.50526408,113.4052905
Hunan,27.47208047,111.092872
Hunan,28.05446494,111.3026614
Hunan,27.17650495,112.6479806
Hunan,25.83319741,111.4598416
Hunan,27.58572902,113.2829384
Hunan,27.92904324,112.3969774
Hunan,25.47467444,112.0226761
Hunan,28.18473589,112.2878958
Hunan,27.89463622,110.6904545
Hunan,26.56765711,110.8090906
Hunan,27.21510406,112.0348941
Hunan,26.96148038,112.2211262
Hunan,27.85122179,113.1082239
Hunan,28.08422169,112.9936448
Hunan,26.37609911,113.1569611
Hunan,27.79131336,112.4113797
Hunan,26.12502125,113.5062144
Hunan,27.34012764,111.8002519
Hunan,26.67159354,111.6170577
Hunan,25.72321542,112.3412897
Hunan,26.64669097,110.408838
Hunan,26.77683408,112.6634861
Hunan,26.72330437,113.6852329
Hunan,25.93077228,111.9117743
Hunan,27.68762866,111.1151094
Hunan,27.03190515,111.9759235
Hunan,27.20766083,111.8768903
Hunan,26.56483043,111.6315637
Hunan,25.90933476,111.5598538
Hunan,27.58729943,110.6945795
Hunan,26.9475116,112.0128798
Hunan,28.60240011,111.2493635
Hunan,26.78226573,111.1141242
Hunan,26.94458884,112.6742767
Hunan,26.99662713,112.3037039
Hunan,27.73303036,111.369265
Hunan,26.87864691,112.0052758
Hunan,26.57303543,112.256152
Hunan,27.42670155,111.9024006
Hunan,27.1129964,111.8877518
Hunan,26.17465649,112.4858637
Hunan,27.02985873,110.2022438
Hunan,25.4757183,112.1941455
Hunan,26.89737921,112.2776779
Hunan,26.93166873,111.8201712
Hunan,28.26978899,110.9245419
Hunan,27.10496793,111.9342939
Hunan,26.25669296,111.7283319
Hunan,26.71450522,111.5803026
Hunan,27.86938294,112.0510479
Hunan,26.93968189,111.957643
Hunan,28.48388111,111.0860118
Hunan,27.01284746,111.117721
Hunan,26.75798256,111.58797
Hunan,27.71874608,111.1705682
Hunan,27.20601244,110.7725222
Hunan,28.60225961,112.3461872
Hunan,26.49801958,111.5696066
Hunan,27.82787416,111.5551784
Hunan,27.23017074,112.5917741
Hunan,27.73053776,112.8999193
Hunan,26.23991862,112.5702115
Hunan,26.12901724,111.5586817
Hunan,26.62613072,110.6952128
Hunan,26.6748662,113.7674986
Hunan,26.43256296,111.567798
Hunan,26.52942852,113.41359
Hunan,27.68463175,112.3993733
Hunan,26.91397208,111.9715429
Hunan,26.90648966,112.2249404
Hunan,27.36553498,111.3718152
Hunan,25.83790225,112.8841167
Hunan,26.21027816,112.3094684
Hunan,27.45358461,111.705611
Hunan,27.05813426,112.6513243
Hunan,26.83422033,111.8096384
Hunan,28.53569222,112.1467821
Hunan,28.73262049,112.4362258
Hunan,26.33038141,112.2900923
Hunan,26.66957413,110.7644901
Hunan,26.67370124,110.7316533
Hunan,26.47626659,111.09771
Hunan,26.97870049,111.9741503
Hunan,27.94927086,110.6138728
Hunan,26.43946902,111.5155947
Hunan,27.45205683,112.6752365
Hunan,26.27622658,111.3420934
Hunan,26.52056484,112.064141
Hunan,27.67628209,110.5522861
Hunan,28.35108517,111.5789659
Hunan,26.64997579,111.1701268
Hunan,25.98958912,111.7710126
Hunan,26.34588671,112.1175826
Hunan,27.00819538,112.0920412
Hunan,25.91761895,111.9155463
Hunan,26.08641941,111.9333262
Hunan,27.28607662,110.2971731
Hunan,26.74234751,111.8410794
Hunan,27.39055787,110.3780227
Hunan,25.96503829,112.6802036
Hunan,26.70324817,112.295287
Hunan,28.50834373,112.674639
Hunan,27.49034576,113.2703111
Hunan,27.12114692,112.1705505
Hunan,26.30849593,111.5077309
Hunan,26.77569429,111.877721
Hunan,25.96079688,112.8898353
Hunan,27.42548348,111.577466
Hunan,26.8476893,112.8061008
Hunan,26.89286647,112.3166612
Hunan,26.66864034,111.4701583
Hunan,27.0770857,112.0440921
Hunan,26.97126431,112.8343937
Hunan,26.79735476,111.6992393
Hunan,28.58271135,111.7700403
Hunan,27.05517541,111.9953681
Hunan,26.47613546,111.7791898
Hunan,27.84552552,113.1486504
Hunan,27.77672084,111.0540725
Hunan,26.96007178,113.6324864
Hunan,26.8609505,112.0711066
Hunan,27.24587956,111.8473567
Hunan,26.92330458,111.8988106
Hunan,27.06524273,112.1286034
Hunan,27.12868317,111.8639076
Hunan,26.87514469,113.517365
Hunan,26.72652489,112.3916775
Hunan,25.77078837,112.466757
Hunan,26.88643466,112.2381258
Hunan,26.31209446,113.217867
Hunan,27.08144083,112.6633181
Hunan,28.2734715,112.6212362
Hunan,27.32348992,112.2601376
Hunan,27.13135113,112.6818949
Hunan,26.85800605,111.8950666
Hunan,27.24953943,112.1638959
Hunan,26.72360988,110.8452905
Hunan,26.16881271,111.331516
Hunan,26.64392697,113.0909392
Hunan,25.71671457,112.3439933
Hunan,27.01889399,112.026192
Hunan,25.2840396,112.0243512
Hunan,27.35348557,112.0327023
Hunan,26.69679787,112.818985
Hunan,27.68532323,110.9510257
Hunan,27.17327195,111.7120621
Hunan,27.7784453,111.6435892
Hunan,27.38623136,113.3335827
Hunan,26.78156087,112.2775598
Hunan,27.0001674,112.1461985
Hunan,26.51270441,111.4445249
Hunan,27.42018779,111.9502664
Hunan,27.11504889,111.9613218
Hunan,27.49889215,112.6117899
Hunan,26.42538315,113.4602545
Hunan,27.30755874,112.1949257
Hunan,27.03130592,112.1712063
Hunan,27.46184434,112.2093472
Hunan,25.36075687,112.6073806
Hunan,28.06719848,111.4042983
Hunan,28.29576661,111.1528297
Hunan,26.97680577,112.0065896
Hunan,28.41766544,110.9238744
Hunan,26.32071652,113.5549486
Hunan,27.33174131,112.0074656
Hunan,27.18662447,111.9435616
Hunan,26.97741979,112.3250764
Hunan,26.85918818,111.058324
Hunan,27.16615875,111.9959395
Hunan,26.94047753,111.8910873
Hunan,28.47832391,111.1694921
Hunan,27.05223546,112.2172465
Hunan,26.63811215,112.0643038
Hunan,26.79978686,112.9430694
Hunan,27.33154201,111.3972794
Hunan,27.11123339,111.7985691
Hunan,27.07027364,111.3240003
Hunan,27.00138755,112.0164923
Hunan,26.85534881,111.8678092
Hunan,26.47799286,111.6432827
Hunan,28.36622132,111.2439046
Hunan,25.2545671,112.2751702
Hunan,28.28871833,112.9454891
Hunan,26.81514415,110.4033203
Hunan,27.75126684,111.4004633
Hunan,27.19929047,110.4332441
Hunan,27.18120626,112.1556646
Hunan,26.8579998,111.9957004
Hunan,27.55219848,113.0586757
Hunan,26.56930986,112.5938348
Hunan,27.46243159,112.4754363
Hunan,26.75266121,112.4886302
Hunan,28.39966963,111.6342051
Hunan,25.76334993,111.5205479
Hunan,27.01549905,112.4798966
Hunan,26.91439487,113.6887732
Hunan,26.90151897,112.4182218
Hunan,26.99906531,112.000522
Hunan,27.90028396,113.0492045
Hunan,25.85037776,111.5960312
Hunan,27.09935568,111.84586
Hunan,26.75157404,112.022336
Hunan,26.58132695,111.1101718
Hunan,26.26889778,112.7988704
Hunan,26.63688576,111.3548193
Hunan,26.43214114,112.9383906
Hunan,28.11986388,110.7509894
Hunan,27.41549544,111.9594421
Hunan,27.07870031,111.9480486
Hunan,27.09029388,111.9903473
Hunan,28.54811347,111.1326814
Hunan,27.64900266,111.7246177
Hunan,26.79838261,111.8818034
Hunan,25.9283925,113.3645432
Hunan,25.34803399,111.7831546
Hunan,27.77921209,113.0451593
Hunan,26.92578811,111.292727
Hunan,26.5898046,111.4873809
Hunan,27.00280456,113.7724554
Hunan,28.64548364,112.1806883
Hunan,28.03844778,111.8928586
Hunan,26.825147,111.6472299
Hunan,26.7464878,113.6450883
Hunan,26.66666108,111.8064189
Hunan,28.64404354,112.6734814
Hunan,27.71534315,111.1842449
Hunan,27.64046472,110.5382395
Hunan,26.17301558,112.7445881
Hunan,27.10793657,110.3497481
Hunan,26.17153813,111.3413328
Hunan,27.20775562,113.1525738
Hunan,27.20668934,112.4765362
Hunan,26.87735867,112.0726437
Hunan,28.42419805,110.9479844
Hunan,28.12177891,111.2534923
Hunan,26.28490374,112.2795977
Hunan,26.97385288,111.9180194
Hunan,27.05549375,113.6224918
Hunan,25.97180961,112.7096089
Hunan,26.84462853,111.6365935
Hunan,26.42653307,112.2488265
Hunan,26.87576863,112.5405816
Hunan,27.4986494,112.0871446
Hunan,27.35828632,112.3315101
Hunan,28.0160822,113.3748779
Hunan,25.72512269,112.2244476
Hunan,26.98524118,111.9622346
Hunan,26.55279885,113.6929998
Hunan,28.01989456,112.0026893
Hunan,25.78425809,111.4460318
Hunan,27.58057044,112.2440523
Hunan,26.27885676,113.5287677
Hunan,28.47201578,111.4514121
Hunan,27.03614197,111.9442544
Hunan,28.36190806,110.9756712
Hunan,26.66329272,111.1286432
Hunan,26.83114674,112.0128484
Hunan,27.51435546,111.1808043
Hunan,26.56302205,112.3795856
Hunan,27.19612537,110.906638
Hunan,27.26512881,110.8699407
Hunan,25.94511336,112.1163803
Hunan,28.68076877,112.5758516
Hunan,27.23849145,112.0894752
Hunan,27.12652929,111.9721084
Hunan,26.79576665,111.9828095
Hunan,28.02339904,112.6964834
Hunan,27.75731346,112.2455893
Hunan,26.99043708,113.3525693
Hunan,27.46326286,110.5177104
Hunan,26.9530517,112.0212084
Hunan,27.00165847,111.9962108
Hunan,27.32662359,111.4285424
Hunan,28.48356724,112.5946582
Hunan,27.51442645,112.18136
Hunan,25.93147194,111.533279
Hunan,27.11755042,112.0698511
Hunan,26.84551334,112.1551917
Hunan,26.85029277,111.9579975
Hunan,26.05279897,112.4933908
Hunan,25.78490214,112.4674362
Hunan,27.84963646,113.5803908
Hunan,25.26193552,112.1984717
Hunan,26.40644203,111.0642009
Hunan,28.3701471,112.8272119
Hunan,25.28613783,112.0668805
Hunan,26.07218962,113.2038446
Hunan,27.88593896,112.2294818
Hunan,27.04752873,112.1230554
Hunan,26.33471824,111.7999019
Hunan,27.27123557,112.5528577
Hunan,26.85104524,110.432953
Hunan,26.52598513,111.6067155
Hunan,27.18140615,112.1419885
Hunan,26.94186425,111.8478939
Hunan,27.03991814,111.6716191
Hunan,27.32763137,111.1357321
Hunan,26.66705673,111.4163489
Hunan,26.27375903,111.9165217
Hunan,26.31831051,111.680669
Hunan,27.07456926,111.9515794
Hunan,26.55396212,113.1764146
Hunan,27.25667921,110.3594704
Hunan,27.2573277,112.3634482
Hunan,27.12329757,111.6189343
Hunan,26.04488352,113.0653912
Hunan,27.12898625,112.1708769
Hunan,26.10342342,113.4088584
Hunan,25.98155789,111.6300325
Hunan,25.59261699,111.915023
Hunan,26.94523893,112.1270486
Hunan,27.12829449,113.590131
Hunan,26.14729757,111.8832076
Hunan,26.77174187,111.6857507
Hunan,26.97205711,112.467879
Hunan,25.80092398,112.3417585
Hunan,27.20907637,112.6557356
Hunan,26.39467748,113.1461199
Hunan,27.04973893,111.6323368
Hunan,27.91784589,112.1283383
Hunan,26.03499652,112.4892231
Hunan,26.89436275,112.0934306
Hunan,27.03312949,111.6567718
Hunan,26.35404597,112.6334759
Hunan,26.99736107,113.1413518
Hunan,26.75305685,111.2679117
Hunan,28.16161512,113.1169882
Hunan,27.47719313,112.2820477
Hunan,27.75121537,110.7053181
Hunan,26.81942901,112.4123931
Hunan,26.50120405,113.0921408
Hunan,25.93759199,112.5731614
Hunan,26.74472972,112.5486816
Hunan,27.16029944,111.4740738
Hunan,26.48126043,110.94113
Hunan,26.8250824,112.2246134
Hunan,27.53181359,112.6932848
Hunan,26.94056894,111.9835436
Hunan,26.8203335,110.8254771
Hunan,25.91702208,113.1190791
Hunan,28.35926457,111.0873785
Hunan,27.25185408,111.9146399
Hunan,26.92603034,112.054539
Hunan,26.77528702,112.9356909
Hunan,27.51532356,112.3675469
Hunan,27.76821955,111.9848143
Hunan,27.18348086,111.9243647
Hunan,26.1454375,112.2432976
Hunan,25.323149,111.7212396
Hunan,26.77338173,112.8912046
Hunan,27.96924197,111.9894907
Hunan,28.36442431,111.8305206
Hunan,27.42594632,113.0612642
Hunan,26.46832827,112.0449001
Hunan,27.41024123,112.1525935
Hunan,27.07965666,112.0678441
Hunan,26.61458664,111.2732589
Hunan,26.8755949,113.5959867
Hunan,27.63506197,112.4561136
Hunan,27.39079747,111.794703
Hunan,25.47443274,112.8092766
Hunan,26.68273731,110.429576
Hunan,27.51527942,111.0832134
Hunan,26.41251268,111.3815238
Hunan,27.1992649,110.6349634
Hunan,26.44686929,112.1957694
Hunan,26.22901794,112.4313669
Hunan,27.70751794,112.3839332
Hunan,26.76155831,111.5986015
Hunan,27.86018641,112.1099517
Hunan,26.99973883,111.999565
Hunan,27.09511143,111.8908489
Hunan,27.50939811,112.0548373
Hunan,26.79613765,111.8604814
Hunan,27.38458906,110.7279541
Hunan,26.21464698,111.7307781
Hunan,27.82897821,113.1768637
Hunan,27.02722608,112.2254779
Hunan,27.07876984,112.4291213
Hunan,25.6994892,111.8514679
Hunan,26.66534015,111.5580113
Hunan,27.94139355,112.0106792
Hunan,27.04618139,112.1360896
Hunan,26.94323803,111.4135191
Hunan,26.91797473,111.7097316
Hunan,26.88419451,111.8651527
Hunan,25.66089736,113.0673769
Hunan,27.01516365,110.4251256
Hunan,27.9886131,112.0835078
Hunan,27.1662879,110.3746532
Hunan,25.83221024,111.9364143
Hunan,28.31138761,113.1999464
Hunan,27.25149382,112.2762578
Hunan,27.33683308,111.6851481
Hunan,27.95813343,110.7056975
Hunan,27.48192049,112.6395524
Hunan,27.98988753,110.5379305
Hunan,28.2986359,110.8960837
Hunan,26.76086583,111.9436077
Hunan,25.78709082,111.5412556
Hunan,27.14191028,112.1761257
Hunan,26.55092877,113.3385615
Hunan,27.1345167,111.7225884
Hunan,27.06359457,111.5234107
Hunan,26.32072084,112.3929098
Hunan,27.22426548,111.6291405
Hunan,26.46572524,111.7803762
Hunan,25.70182753,112.8050395
Hunan,26.02335605,111.9288317
Hunan,27.32736486,111.0921352
Hunan,27.05996034,112.1561483
Hunan,28.58862653,111.9336492
Hunan,27.11753475,112.0217661
Hunan,27.21807875,112.0368633
Hunan,28.10751591,111.2475379
Hunan,28.30906313,111.8791811
Hunan,27.9568314,112.5433193
Hunan,25.85160471,112.4340717
Hunan,27.89561017,112.8340232
Hunan,27.55249363,111.4855564
Hunan,26.22276298,112.7775189
Hunan,27.25532405,112.0837898
Hunan,27.02454338,111.9721965
Hunan,27.46433986,111.5531141
Hunan,26.17135376,112.728093
Hunan,27.44935501,111.8676489
Hunan,28.16822163,112.9485261
Hunan,27.75248442,110.5103839
Hunan,28.2992917,113.1907768
Hunan,28.21731331,113.1039764
Hunan,25.82872554,113.0615019
Hunan,25.76396347,112.2225343
Hunan,27.75120892,113.6031706
Hunan,25.62107123,112.0878074
Hunan,28.06011024,113.2232264
Hunan,27.59524616,112.8229123
Hunan,28.15807589,111.6840076
Hunan,26.10068231,112.6894629
Hunan,26.43650701,112.1396038
Hunan,27.02597091,112.0806936
Hunan,27.0880795,111.9256789
Hunan,28.01577191,112.173125
Hunan,27.48620218,111.3962895
Hunan,27.78529977,110.9668114
Hunan,28.60343625,111.221846
Hunan,27.14589643,112.3173817
Hunan,27.28800866,110.5393949
Hunan,27.15553392,111.8106053
Hunan,25.5282733,112.6911872
